Battery Capacity (kWh),Energy Consumed (kWh),Charging Duration (hours),Charging Rate (kW),State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Energy_per_min,SOC_delta (%),Energy_per_min (kW),Vehicle Model_BMW i3,Vehicle Model_Chevy Bolt,Vehicle Model_Hyundai Kona,Vehicle Model_Nissan Leaf,Vehicle Model_Tesla Model 3,Charger Type_DC Fast Charger,Charger Type_Level 1,Charger Type_Level 2,User Type_Casual Driver,User Type_Commuter,User Type_Long-Distance Traveler
85.0,26.34468459019388,1.9720670095491293,19.951513324304088,11.85553123414742,57.08540547671732,216.47155389288085,-2.058775959888321,3.0,0.22264865969418404,45.2298742425699,0.22264865969418404,False,False,False,True,False,False,True,False,False,False,True
100.0,5.775919735452496,1.8364567962319551,33.74537926514628,25.118016109663355,59.04654073710448,96.33217778289772,37.10118843149111,1.0,0.05241905451940151,33.92852462744112,0.05241905451940151,False,False,False,False,True,False,False,True,True,False,False
85.0,40.161421851143096,2.517973871979124,28.479962126485365,35.04453497731117,94.56359194190472,93.99523169765295,13.354387166466346,2.0,0.2658316030603889,59.519056964593545,0.2658316030603889,False,False,False,True,False,True,False,False,True,False,False
62.0,60.96907588597162,2.4969601810931428,6.682750854200964,75.85725205688395,92.36496167231005,266.82108780235893,20.465566167774167,6.0,0.40695533411403195,16.507709615426094,0.40695533411403195,False,False,False,True,False,False,True,False,False,True,False
62.0,48.32460775397477,2.311636670944888,19.59383734315731,27.014978040990016,55.861029409729085,161.40304885740548,3.4993413766720423,2.0,0.3484155357786823,28.84605136873907,0.3484155357786823,False,False,False,True,False,True,False,False,False,True,False
85.0,67.43740257394747,1.8145610590347336,16.09934851847499,89.87079040064869,93.90137525264328,36.060236573124,34.08218775904674,3.0,0.6194096935837952,4.03058485199459,0.6194096935837952,False,False,False,True,False,False,True,False,True,False,False
100.0,30.80566200277668,1.0378600717476725,18.97988934768992,60.727202748946425,61.20655136874687,155.71449022041207,29.11438026886234,5.0,0.4946983837442626,0.4793486198004473,0.4946983837442626,True,False,False,False,False,False,False,True,True,False,False
85.0,62.09565922628094,2.477935464885133,30.52868478649712,43.886190846537644,81.46898348084524,285.79045868611,-8.559081242956825,1.0,0.4176572265247933,37.582792634307594,0.4176572265247933,False,False,True,False,False,False,True,False,False,True,False
100.0,28.864060959229157,2.113671385265924,38.34408586043845,27.678537866654462,92.57272070890085,107.0000963359066,13.194479356064214,2.0,0.2275981432152924,64.89418284224638,0.2275981432152924,False,False,False,False,True,False,False,True,True,False,False
75.0,33.370542026215475,2.4863752525971208,41.92916859260739,58.60908208265877,71.21956042362135,279.5193618635699,15.418433423035204,8.018665733261262,0.22368936461058173,12.610478340962572,0.22368936461058173,False,False,True,False,False,False,True,False,False,True,False
77.60847805142836,73.09045077014305,1.7540479473185384,30.388803808157416,29.666501463197683,99.8568507681671,227.7259802260517,2.5942497264893376,7.0,0.6944930903198175,70.19034930496943,0.6944930903198175,True,False,False,False,False,True,False,False,True,False,False
75.0,26.992344080966543,3.548983525567543,46.58137118308024,23.69485787229742,56.10531021153972,237.51102046374248,25.10961224820208,1.0,0.1267609156561244,32.4104523392423,0.1267609156561244,True,False,False,False,False,False,False,True,False,True,False
50.0,42.29018026674148,2.012292994982237,37.806096359579605,81.1021620402358,92.83360459772088,242.4530430968343,36.82658398230539,10.547236543818036,0.35026526432113647,11.731442557485082,0.35026526432113647,False,False,True,False,False,False,True,False,True,False,False
100.0,30.036118378192803,1.6434822524313395,13.372949045558247,14.364249190360638,80.38540836870507,217.91571614184764,34.95455887605409,6.0,0.3045983442956552,66.02115917834443,0.3045983442956552,True,False,False,False,False,True,False,False,False,True,False
62.0,10.386093782293678,1.2425644202586024,47.76649443710824,56.66366372880108,73.29028271679678,188.1506523593367,16.830516164835082,0.0,0.1393099305082324,16.6266189879957,0.1393099305082324,False,False,True,False,False,False,False,True,False,False,True
50.0,45.71947918248383,2.872161730269349,47.84255660041194,35.421950002135304,88.85354956614376,156.87665110401693,34.297789398053226,7.0,0.2653023719651765,53.43159956400845,0.2653023719651765,True,False,False,False,False,False,False,True,False,True,False
50.0,24.59962969556764,2.0078608677549403,11.820175787578869,51.18826307688968,63.46582475528865,263.83317339672374,14.205489919727103,1.0,0.2041943417712449,12.277561678398968,0.2041943417712449,False,True,False,False,False,False,False,True,False,True,False
85.0,52.71641215020086,0.5628169402063448,6.422556538989332,37.682102722139774,81.9072284186087,225.30420808113757,0.1669976050643421,7.0,1.5610881734439122,44.22512569646892,1.5610881734439122,False,False,True,False,False,True,False,False,False,False,True
85.0,56.42022999086558,0.8288732839363397,25.40285241085352,32.61238657309413,65.16007356921413,12.807514731098356,17.596802362332962,4.0,1.1344763846757635,32.54768699612001,1.1344763846757635,False,False,False,True,False,False,True,False,False,False,True
75.0,52.90446366869147,1.5469560347093554,15.572055588337298,89.8386106965979,97.49538046654772,36.74369480038644,32.57385369012299,3.0,0.5699845641123995,7.656769769949818,0.5699845641123995,False,True,False,False,False,False,False,True,False,False,True
75.0,55.78297746472087,1.37679715607362,46.33334189802024,29.614363227382576,88.37842811530948,10.879984091847628,14.240494893531343,4.0,0.6752747033049271,58.7640648879269,0.6752747033049271,False,False,False,True,False,False,True,False,False,True,False
85.0,16.67359945711931,1.809282615508712,32.99482958919536,77.48514337130472,88.66543213628108,281.8878021909634,33.7293207659469,6.0,0.15359309922247122,11.180288764976368,0.15359309922247122,False,False,False,True,False,True,False,False,False,False,True
100.0,13.280712325754468,1.7614413222294734,59.14854488775761,76.55821189990698,81.58200949625066,257.6075888403542,4.206090638748936,5.0,0.12566141297802777,5.023797596343684,0.12566141297802777,False,False,True,False,False,False,True,False,False,False,True
100.0,46.55965371578422,1.6657565361852955,35.776000248726106,77.27588158438571,95.74723144237556,197.5286464172002,1.6535023008047476,1.5028687879357574,0.46585092823557955,18.47134985798985,0.46585092823557955,False,False,False,False,True,True,False,False,False,True,False
50.0,13.726133739305284,6.176416559677362,12.48400854700609,82.91258265105539,90.83107621463682,166.7223837788621,6.7863533910958935,2.0,0.03703909758104759,7.9184935635814355,0.03703909758104759,False,False,False,True,False,False,True,False,True,False,False
50.0,20.581387676280656,1.536944425840643,37.02662574504806,22.542508411280863,84.67236204491557,205.50752200060109,6.7417676444803085,2.0,0.2231851211864033,62.12985363363471,0.2231851211864033,False,False,False,True,False,True,False,False,True,False,False
75.0,36.047577386304056,1.645779959820823,49.85189638729916,46.32842585884544,52.15170916533472,57.6589438038869,6.876897281568692,4.0,0.3650505967418692,5.82328330648928,0.3650505967418692,False,False,False,False,True,False,False,True,True,False,False
62.0,31.73575031358406,1.96195761837512,11.129872762551232,58.968752752506965,81.66823961304,87.27410521974205,-9.56906362005498,3.0,0.2695925574228883,22.699486860533035,0.2695925574228883,False,False,True,False,False,False,True,False,True,False,False
85.0,64.5382469650896,3.970999800756029,17.56016007058113,17.189637655147195,57.13538346069592,258.3785312145929,12.326389479259715,7.0,0.27087320659481573,39.945745805548725,0.27087320659481573,False,False,True,False,False,False,False,True,False,True,False
85.0,41.5686202547537,2.534327206990629,27.876882761572915,25.52830137336865,73.36154763754071,240.38511602501632,-2.134070301936488,0.0,0.27337051650954797,47.83324626417206,0.27337051650954797,False,False,False,False,True,False,False,True,True,False,False
75.0,34.375669740166174,3.14574570749033,3.806546848260664,41.11182645121117,63.0261598722875,150.83472799252905,18.00012703193646,6.0,0.18212782668305705,21.91433342107633,0.18212782668305705,False,False,True,False,False,True,False,False,False,False,True
60.78928024814476,12.118093232455848,2.8544938427036954,7.997038341783679,30.06718877773716,90.2070511207323,256.2264580975269,20.98749334177654,2.0,0.07075447756076862,60.139862342995144,0.07075447756076862,False,False,True,False,False,True,False,False,True,False,False
50.0,26.4021039498391,0.9580223408018254,47.75905348319621,29.476011117716563,87.34323555672688,247.34030148401197,22.883741256432277,7.0,0.4593160796880377,57.867224439010315,0.4593160796880377,False,True,False,False,False,False,False,True,False,True,False
62.0,54.62699762686274,2.231225791454563,27.773067432070523,55.80982585519321,60.03055717875766,246.2943567109018,-4.373660484360055,2.0,0.40804922744021305,4.220731323564451,0.40804922744021305,True,False,False,False,False,False,False,True,False,False,True
75.0,69.44996147928137,1.0662067473464614,49.4167326886436,27.56248158524955,63.29227669048761,150.11184678792918,37.899071590588136,7.0,1.0856237412385237,35.72979510523806,1.0856237412385237,False,False,False,True,False,False,True,False,True,False,False
75.0,13.66384250802366,0.7991338052061846,14.33045702276969,62.24698007651001,82.888930350227,209.0906430300939,36.088928883769846,3.0,0.2849719370941943,20.641950273716986,0.2849719370941943,False,False,True,False,False,False,True,False,True,False,False
50.0,26.615202038752912,1.3179175040508335,22.743966622605768,59.93105266224815,69.52130643027168,193.00361520889265,28.898031697778837,5.0,0.33658153813303643,9.59025376802353,0.33658153813303643,True,False,False,False,False,False,True,False,False,False,True
100.0,19.89879895108544,1.8496720908513216,33.63605071304322,14.367222164095724,93.02253678331718,10.028295172958789,22.189261165233205,7.0,0.17930023966146083,78.65531461922146,0.17930023966146083,True,False,False,False,False,True,False,False,False,False,True
46.876796546450585,25.1008625389698,3.775303416191173,24.43460764935305,19.64174718336392,65.46861812315663,289.5420314364516,-8.675996097347834,6.0,0.11081167865572311,45.82687093979271,0.11081167865572311,False,False,False,True,False,False,False,True,False,True,False
50.0,30.184684241437047,2.9714279747215,40.18246010654073,64.15663500524101,65.40054488526368,104.53585323424738,26.17562590446412,0.0,0.16930515394295192,1.2439098800226702,0.16930515394295192,False,False,True,False,False,True,False,False,True,False,False
85.0,15.342120681093242,3.3924522509710866,43.49684995974235,41.89272736540871,95.37829796681748,172.29357704315214,36.03515006018003,0.0,0.07537379819520218,53.485570601408774,0.07537379819520218,True,False,False,False,False,False,True,False,False,False,True
100.0,5.650181738384828,0.6399514507924429,11.667438213057288,58.40045758268339,65.01799108616504,83.26552535518786,23.05944662777797,6.0,0.14715131206146673,6.617533503481653,0.14715131206146673,False,False,False,True,False,True,False,False,True,False,False
62.0,61.46067458832575,2.469784373228879,31.65043077258852,15.973834415845005,62.9312696243236,57.16364358717763,-9.469038376152003,0.4616615532392187,0.4147506104481972,46.95743520847859,0.4147506104481972,False,False,True,False,False,False,True,False,False,False,True
85.0,41.57891512365271,1.0769985933129254,35.41810599547556,45.88552782646099,90.42239600795594,149.93485696789244,21.276982361679877,0.0,0.6434380908482739,44.53686818149495,0.6434380908482739,True,False,False,False,False,True,False,False,True,False,False
85.0,29.697898464844947,3.9196356376575463,32.30310225795641,42.99230053892738,50.440450369675816,180.45290646076876,8.199106994886627,4.0,0.1262783126213955,7.448149830748434,0.1262783126213955,True,False,False,False,False,False,False,True,False,False,True
100.0,78.95506101572013,3.796562675515384,41.30756664038859,50.08944938648692,74.78962116495197,91.25991153552684,37.20721923843083,6.0,0.3466076543611122,24.700171778465048,0.3466076543611122,False,False,False,True,False,False,False,True,False,True,False
85.0,37.28701875736325,1.9047180148348133,29.148826227508486,29.08564191565545,78.12984431226614,46.646749394879045,6.233313953621948,2.0,0.32626893208474017,49.04420239661069,0.32626893208474017,False,False,True,False,False,False,False,True,False,False,True
100.0,72.09484050132289,2.0228182434483357,7.424169715513885,32.50685926451319,89.84464823529999,255.11745161753132,-3.311599169989914,3.0,0.594013168960594,57.3377889707868,0.594013168960594,False,False,True,False,False,False,True,False,False,True,False
62.0,33.39817875530706,2.4550069759789315,14.420929224434923,23.344139229666805,68.13930114934985,23.106882718779463,27.28334185780242,2.0,0.22673512459837017,44.79516191968304,0.22673512459837017,False,False,False,False,True,True,False,False,False,False,True
62.0,46.5117702649118,2.8093466210082094,10.481223831096187,70.98136180299576,94.37776504731777,223.26017562434012,38.45202722070744,5.0,0.2759346836324752,23.396403244322002,0.2759346836324752,True,False,False,False,False,False,False,True,True,False,False
100.0,53.83827205577136,0.9481929847390816,25.60597779167056,65.22042875296964,88.65894891293276,207.67198392828075,4.719933351279762,5.0,0.946331125313874,23.43852015996312,0.946331125313874,True,False,False,False,False,False,False,True,False,True,False
100.0,76.49931986653537,3.007714521664014,37.44551097801787,24.87475155858137,58.71010168215999,59.59145482959687,45.75334767132824,2.0,0.4239061437708757,33.83535012357862,0.4239061437708757,False,True,False,False,False,False,False,True,False,True,False
62.0,5.614874084822165,2.4596015464435803,18.561165291353888,42.52683279726473,64.39746848163185,127.33484113475907,5.264035651558466,7.0,0.03804731497357704,21.870635684367116,0.03804731497357704,True,False,False,False,False,True,False,False,False,False,True
67.54202075470891,21.580915527008145,1.2655236873891065,32.631930630337024,14.542459140504551,87.11111918933997,124.11936816817752,-5.861573323905558,4.690347029293445,0.2842158776120525,72.56866004883543,0.2842158776120525,False,False,True,False,False,True,False,False,False,False,True
100.0,49.5455465707554,0.6749395027714313,27.007663464458027,48.444748344060486,92.49696553778732,60.587195895566325,36.81082491098743,7.0,1.2234564818355784,44.05221719372683,1.2234564818355784,False,True,False,False,False,True,False,False,False,False,True
100.0,71.12558827151543,0.8234738515861253,14.167129141388296,78.36258956686292,91.25000145077829,50.619867125485854,-1.7144756464186806,5.0,1.43954354945045,12.887411883915362,1.43954354945045,True,False,False,False,False,False,False,True,True,False,False
107.43195454576464,5.746444809429853,0.5810295603537152,7.007637736562545,60.71131119139218,67.30386447899235,140.00446081941055,16.976171076313854,3.0,0.1648351249097542,6.592553287600175,0.1648351249097542,False,False,False,False,True,False,False,True,False,True,False
62.0,9.737039612310449,3.070307175368709,3.645282258602781,75.78098420909689,97.16335944186612,157.8770594586192,13.520221296228211,4.0,0.05285594706627979,21.382375232769235,0.05285594706627979,False,False,False,True,False,False,True,False,True,False,False
85.0,63.83060874636528,2.4586525201777665,38.13906947158999,11.083545913952166,74.4052795934412,295.9873020763941,13.919159881889572,2.044744282084336,0.432693709410051,63.32173367948903,0.432693709410051,True,False,False,False,False,False,False,True,True,False,False
85.0,72.94802476319454,3.757952843891181,14.790119300536766,38.584757552644014,78.14300037423867,14.891723325678914,34.422203587940146,2.0,0.3235273201195909,39.55824282159465,0.3235273201195909,False,False,True,False,False,False,False,True,True,False,False
62.0,21.097847217832147,3.468062457867462,37.26275518553577,66.19996585752617,78.69730898608768,197.84868477952736,-3.5252079868623687,1.0,0.10139113445496871,12.49734312856151,0.10139113445496871,False,False,True,False,False,False,False,True,False,False,True
62.0,58.7914423257815,2.4717227683053737,34.24176571321428,63.04816280361352,97.7190613489558,29.975992923414776,-4.119519404011887,7.0,0.3964268908556253,34.67089854534228,0.3964268908556253,True,False,False,False,False,False,True,False,True,False,False
85.0,72.54995630814713,0.3599172409276058,35.112702584459015,61.84883271010332,64.36786853814274,44.41734515331864,9.6879735645313,0.0,3.3595665918997533,2.5190358280394207,3.3595665918997533,False,False,True,False,False,True,False,False,False,True,False
100.0,57.55690005797869,3.3415037801842224,13.036283136136436,55.28433248688425,93.58373877917836,249.41857849199,24.24837181931027,2.0,0.2870808266989575,38.29940629229411,0.2870808266989575,False,True,False,False,False,False,True,False,True,False,False
75.0,21.030519654584147,2.84441668585701,8.332992518212054,16.00498510621164,70.4098916045716,157.67642915027503,35.80057735935224,2.081759465331221,0.12322690365744676,54.404906498359956,0.12322690365744676,False,True,False,False,False,True,False,False,False,True,False
62.0,16.47214029543078,1.7717153171269555,22.114456814246758,90.69939969167524,91.81780236135606,141.28878854232272,39.911736178054056,0.0,0.15495473168663734,1.118402669680819,0.15495473168663734,False,False,False,False,True,False,False,True,False,True,False
85.0,38.59965910016511,3.9114147215836215,31.47135995232412,52.90034739238265,72.17599402379142,116.30253762518768,2.03733962078266,6.0,0.16447441589854048,19.27564663140877,0.16447441589854048,False,False,True,False,False,True,False,False,False,True,False
85.0,26.566509231569366,1.0655562561532388,43.375916432063285,13.354201357160642,65.43262383674566,32.84066205433538,37.665443163360855,7.0,0.4155342820265075,52.07842247958502,0.4155342820265075,False,False,False,True,False,False,True,False,True,False,False
100.0,23.02231536206597,2.64563739765335,6.999032822023879,62.42090098406074,91.38325835262438,230.79684098303363,4.619965681193786,6.0,0.14503319932458433,28.962357368563644,0.14503319932458433,False,False,False,True,False,True,False,False,False,True,False
85.0,58.09105214274015,2.6494030406185662,7.069653277241604,42.03630469453958,99.21085072823868,39.4042422018901,-6.2488619963562,4.0,0.36543484986450264,57.1745460336991,0.36543484986450264,False,False,False,True,False,False,False,True,True,False,False
39.297422534529126,21.002230102472843,1.8634359746913332,26.2327228750375,32.27555920443467,58.86833854431998,216.6864603163302,37.19955857157731,7.0,0.18784502023608776,26.59277933988531,0.18784502023608776,False,False,False,False,True,False,False,True,False,True,False
62.0,36.3229254401527,2.005413957626917,19.413529706676293,22.320229882583984,89.40895162500289,254.269483754404,-1.5247863712947982,1.087110727705426,0.3018738791394388,67.0887217424189,0.3018738791394388,True,False,False,False,False,False,False,True,False,False,True
129.52415942251062,65.45087828663634,3.919259958790604,47.4435191653886,17.565958896665308,99.9408172627621,117.8599335482961,10.837702741330595,0.0,0.2783300885661461,82.37485836609679,0.2783300885661461,False,False,False,True,False,True,False,False,False,False,True
85.0,46.92333914698138,2.219335715828513,38.70199053243804,48.0560017004394,81.16068391004717,129.32515921274717,11.796331097082197,6.0,0.35238276339717084,33.104682209607766,0.35238276339717084,False,False,True,False,False,False,False,True,True,False,False
100.0,57.859669994397166,3.1047758548325763,40.17499281083346,43.72609898965084,96.35537303727936,129.61277558790152,-7.46238544382611,5.0,0.31059499246587435,52.62927404762852,0.31059499246587435,False,True,False,False,False,False,True,False,False,False,True
85.0,25.892596490424456,2.5747030476463624,23.43530217692562,36.57910927172929,44.08637268371391,75.87400701763998,-6.698703624027615,6.0,0.1676089501796715,7.507263411984624,0.1676089501796715,False,False,True,False,False,False,True,False,True,False,False
100.0,31.73110320047439,2.64898293412186,68.54260187297076,39.60719965721378,85.42662634465816,107.6823950190376,-9.30311606449408,1.0,0.19964330958712698,45.81942668744438,0.19964330958712698,False,False,False,False,True,False,True,False,False,True,False
100.0,41.27067550637497,3.4909127560735143,6.792363387650859,10.86844432855906,72.77003285819575,244.03178287529255,-8.037420442484514,1.0,0.19703860847745316,61.90158852963669,0.19703860847745316,True,False,False,False,False,True,False,False,False,False,True
75.0,41.95057477332522,1.020998813824791,39.25700470430688,89.07810182357422,96.16384199258748,44.225821881158815,11.050774885480116,7.0,0.6847963354657428,7.085740169013263,0.6847963354657428,False,False,False,True,False,True,False,False,False,True,False
85.0,46.412062022825936,0.851404001814604,28.155322376505964,19.46391120325772,67.77212935880982,87.22398823104606,-6.860000383855454,5.0,0.908539736010706,48.3082181555521,0.908539736010706,False,False,True,False,False,False,True,False,False,False,True
75.0,21.409576368254196,2.688747405717744,24.625701062345183,33.347001876837226,84.36688507744745,86.90488109479675,29.298692119115717,7.0,0.13271096870067794,51.019883200610224,0.13271096870067794,False,False,False,False,True,False,True,False,False,True,False
100.0,54.99600399457137,1.2462496848105056,23.093104580170717,57.08432709765952,88.92940041903762,11.215519610305956,3.2442471291325976,7.0,0.7354866988115307,31.845073321378102,0.7354866988115307,False,True,False,False,False,True,False,False,True,False,False
100.0,7.739028453603041,2.1044905591572047,36.45383942466944,77.5878565014895,99.5840325558417,100.993065560466,-9.7331719540477,6.0,0.06128980099188729,21.996176054352205,0.06128980099188729,False,False,False,False,True,False,False,True,True,False,False
62.0,11.48343148800489,3.621537943128784,21.479901891293174,35.53501680990728,91.07521077036716,267.40126313418483,-9.30581701543396,0.0,0.052847858508071284,55.54019396045988,0.052847858508071284,False,True,False,False,False,True,False,False,False,False,True
100.0,27.61163115157696,2.1747180096332643,41.06408281007833,27.5521263709905,68.84943482879109,95.48346782769497,34.20946138998912,6.0,0.2116108159714408,41.29730845780059,0.2116108159714408,False,False,False,True,False,False,True,False,True,False,False
85.0,15.254170728009932,3.308464005125461,6.762530033811055,42.74181829169473,88.23131388421965,263.8277791210288,-2.2583171498135663,5.166465086368807,0.07684417252426011,45.48949559252492,0.07684417252426011,False,False,False,False,True,False,True,False,False,True,False
85.0,45.06853330402873,1.7125795757007114,41.03311513860815,51.66193909108173,92.05776182737962,76.48391316423336,37.01416735411192,6.0,0.43860281436935755,40.395822736297895,0.43860281436935755,False,False,True,False,False,False,True,False,False,False,True
100.0,10.155212817693824,1.5201044618026391,41.18046160227635,28.835198378086417,76.29684375070215,156.08425441646537,7.541240675992974,1.0,0.11134336567952167,47.461645372615735,0.11134336567952167,True,False,False,False,False,False,False,True,False,True,False
75.0,54.99770543084315,3.4786292848725786,34.58457236976521,42.69807426210118,60.69092056799536,2.90836929516522,22.32525036030907,1.0,0.2635027618014668,17.992846305894183,0.2635027618014668,False,False,False,False,True,True,False,False,False,True,False
75.0,64.87047474097292,3.233908961731549,38.98816936527054,26.65071179350475,56.36477070018802,90.13480940146296,27.33409428258677,4.0,0.3343243708497336,29.714058906683267,0.3343243708497336,False,False,True,False,False,False,True,False,True,False,False
50.0,25.13233553126914,1.899860256838659,16.20549350507357,25.684348116376185,94.52863671218913,127.43001739522587,40.25549685924228,4.0,0.2204752993525341,68.84428859581294,0.2204752993525341,False,False,False,False,True,False,True,False,False,True,False
100.0,14.462719261155256,3.400121467770743,44.04035430259583,14.151779294810476,64.60719261026487,55.74477858323473,1.7816978525239922,2.0,0.07089314993716778,50.4554133154544,0.07089314993716778,False,True,False,False,False,False,True,False,False,False,True
100.0,79.41814361458415,2.448882988088648,40.53974347421139,41.24381173795679,60.46037412094381,54.66136458981261,-0.3803868203410356,6.0,0.5405059095709726,19.21656238298702,0.5405059095709726,False,False,False,False,True,True,False,False,True,False,False
75.0,44.41845305466813,2.3443707303892207,19.66302252368397,22.97712852618256,94.85638958345972,116.420531077901,36.38826993443427,2.0,0.315780922067828,71.87926105727715,0.315780922067828,False,False,False,False,True,False,True,False,False,False,True
104.91720077254024,74.02042766018057,2.686048358029112,31.703436019536827,37.01027816622928,80.97290503288538,171.66196515906168,17.890667690753563,5.0,0.459289495160672,43.9626268666561,0.459289495160672,False,False,False,False,True,True,False,False,False,False,True
85.0,36.50542214391232,2.2555252746725967,11.40879036693086,70.62591952243636,79.48964999225626,272.2977116361246,11.102328786021516,5.0,0.2697481199747829,8.863730469819899,0.2697481199747829,True,False,False,False,False,False,False,True,False,False,True
50.0,39.0670867855152,3.869592051198957,16.674739845440627,76.15030562077015,88.85898881746061,110.6957634034999,18.6174591219132,5.0,0.16826531181502122,12.708683196690458,0.16826531181502122,False,False,False,False,True,False,True,False,False,False,True
85.0,67.45124177150385,0.8496021129916236,45.01922284159334,36.06774243125904,61.52733401108259,277.48917187603246,20.70521874101495,0.0,1.3231927577250282,25.459591579823545,1.3231927577250282,False,True,False,False,False,True,False,False,True,False,False
62.0,56.888515995947614,3.002854685668635,4.866182245217335,24.393135728855853,64.47087617102001,153.07364355191757,29.95583091727802,4.0,0.31574685841139005,40.077740442164156,0.31574685841139005,False,True,False,False,False,False,False,True,False,True,False
62.0,47.01289216755188,1.666889947193717,32.3517607544628,27.334576091679416,82.10819943528537,18.72980948047723,15.723862443784828,6.0,0.470065947731984,54.773623343605955,0.470065947731984,True,False,False,False,False,False,False,True,False,True,False
75.0,73.61974524719619,3.512410977008963,25.276272098020304,36.21438191699346,85.98415765413446,253.8460155808637,36.1588452222002,2.0,0.3493314883000394,49.769775737141,0.3493314883000394,True,False,False,False,False,False,False,True,True,False,False
51.40198311559624,41.943586371262185,2.5369563233262555,11.336239337835234,18.607075567989952,79.10217892402866,192.7822601884345,-0.3092942770735867,3.0,0.2755505746893656,60.49510335603871,0.2755505746893656,False,False,False,False,True,False,False,True,False,False,True
50.0,37.1629261473043,2.5098001501468183,16.71357046527665,43.85212940109913,85.03959004546304,177.96993909111302,26.515870835747123,7.0,0.24678542728545097,41.18746064436392,0.24678542728545097,False,True,False,False,False,False,False,True,False,True,False
75.0,34.66100210237426,3.1763189433023564,20.939420194012936,27.06295343591448,96.5732929286612,207.7363874429275,5.413055945134586,2.0,0.18187196521653404,69.51033949274672,0.18187196521653404,True,False,False,False,False,True,False,False,False,True,False
62.0,29.379323254386147,3.713389685661965,9.761640088024611,53.30640620365728,57.5164175290219,269.37707955527657,26.351977889667808,7.0,0.13186210686795033,4.2100113253646185,0.13186210686795033,True,False,False,False,False,True,False,False,False,True,False
62.0,16.080974332847084,3.2688994137050384,36.72813141128639,12.688739217031737,82.08507354680322,208.89953672695228,38.07846357748428,0.0,0.08198974791243563,69.39633432977148,0.08198974791243563,False,False,True,False,False,True,False,False,True,False,False
75.0,7.557567403210105,1.5006720163824252,43.23390652289862,17.754276035274597,99.07140402400482,22.22200644715266,39.70275936848749,3.0,0.08393536718556989,81.31712798873022,0.08393536718556989,False,False,True,False,False,False,True,False,False,True,False
85.0,60.12372287224216,2.96901443494091,30.659343811920305,30.09851054515697,86.75793989597003,205.5531188351665,34.63224698985543,6.0,0.3375066271412877,56.659429350813056,0.3375066271412877,True,False,False,False,False,True,False,False,False,False,True
85.0,67.93942571536539,1.2230618926040728,17.89966430419242,46.180880806019246,57.46766554454359,109.00880040885484,5.543129286631091,3.0,0.9258106795494037,11.286784738524346,0.9258106795494037,False,False,False,False,True,False,False,True,False,False,True
85.0,68.55546011969274,0.6207460883241752,6.326355675537149,19.1958641680648,69.22304946268947,40.61263817128683,-7.031217903445266,0.9177196405838852,1.8406737045730335,50.02718529462467,1.8406737045730335,False,True,False,False,False,False,False,True,True,False,False
100.0,20.45364201596675,0.9197906435013752,26.50464266178465,57.96078635375154,73.66118680530789,200.1795138076923,7.501798525313916,1.0,0.3706213321563715,15.700400451556355,0.3706213321563715,True,False,False,False,False,True,False,False,False,True,False
100.0,9.716946683936513,2.3680969327218278,43.55543394226943,17.34015102606766,75.07974999789877,100.95890850691092,5.937826145838496,4.0,0.0683878726251302,57.739598971831114,0.0683878726251302,False,False,True,False,False,False,False,True,False,False,True
62.0,61.68434321639767,0.6743009901303187,13.412801608882669,86.66804504011142,87.83956713726477,277.8175211737991,37.44001253981505,6.0,1.5246490839962594,1.1715220971533427,1.5246490839962594,False,False,False,False,True,False,True,False,False,True,False
62.0,28.578878080059383,0.9772797884793448,18.89050926115035,25.487878220389383,91.46611949979288,268.4562979471927,17.67509365493429,3.0,0.4873881976100271,65.9782412794035,0.4873881976100271,False,False,True,False,False,True,False,False,False,False,True
62.0,21.13404477845307,3.8985181427387463,32.29204570108007,44.7142151570006,79.20117923596027,72.353761687005,-1.2121201955981975,5.0,0.09035076065939164,34.486964078959666,0.09035076065939164,False,False,True,False,False,False,False,True,False,False,True
85.0,46.76604426109744,0.8976082931589286,1.4725491393748178,18.361941725144952,58.12952778906229,122.10471099931809,6.270019136181286,7.0,0.8683454430609697,39.767586063917335,0.8683454430609697,False,False,False,True,False,True,False,False,False,True,False
87.48862386841733,17.759774553770676,2.715262624903961,42.822405097963895,17.018773150471347,77.27513131934126,175.12476057983207,28.11987387730742,0.0,0.10901201226283369,60.25635816886991,0.10901201226283369,False,False,False,True,False,True,False,False,True,False,False
100.0,21.069157575738828,3.724054728769408,28.509014979393807,37.96677199116324,66.651863202737,222.2882898379178,5.922050897982931,7.0,0.09429308961266263,28.685091211573763,0.09429308961266263,False,False,True,False,False,False,True,False,False,True,False
50.0,19.402523927112213,2.052873698794108,5.010837899876794,22.70527169388543,51.00979703867647,111.92290341716226,-9.275049108842106,6.0,0.15752328015852102,28.30452534479104,0.15752328015852102,False,True,False,False,False,False,True,False,False,False,True
85.0,44.87005617634201,1.587339770691813,41.419459031249644,39.4955529396218,81.20907646730309,63.19030760009094,7.066994360010764,3.0,0.4711242567051478,41.71352352768129,0.4711242567051478,False,True,False,False,False,False,True,False,False,True,False
